accession	species	niche	geo_loc	host	collection_date	gene	gene_name	scope	type	subtype	amr_class	subclass	method	pct_cov	pct_id	year	region	host_group
GCA_045489785.1	Yersinia enterocolitica	H	USA	missing	2023	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2023.0	USA	Other/Unknown
GCA_045489785.1	Yersinia enterocolitica	H	USA	missing	2023	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2023.0	USA	Other/Unknown
GCA_045489815.1	Yersinia enterocolitica	H	USA	missing	2023	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2023.0	USA	Other/Unknown
GCA_045489815.1	Yersinia enterocolitica	H	USA	missing	2023	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2023.0	USA	Other/Unknown
GCA_045489815.1	Yersinia enterocolitica	H	USA	missing	2023	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2023.0	USA	Other/Unknown
GCA_045489815.1	Yersinia enterocolitica	H	USA	missing	2023	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2023.0	USA	Other/Unknown
GCA_045489835.1	Yersinia enterocolitica	H	USA	missing	2023	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2023.0	USA	Other/Unknown
GCA_045489835.1	Yersinia enterocolitica	H	USA	missing	2023	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2023.0	USA	Other/Unknown
GCA_045489835.1	Yersinia enterocolitica	H	USA	missing	2023	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2023.0	USA	Other/Unknown
GCA_045489835.1	Yersinia enterocolitica	H	USA	missing	2023	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2023.0	USA	Other/Unknown
GCA_045489855.1	Yersinia enterocolitica	H	USA	missing	2023	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2023.0	USA	Other/Unknown
GCA_045489855.1	Yersinia enterocolitica	H	USA	missing	2023	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2023.0	USA	Other/Unknown
GCA_045489855.1	Yersinia enterocolitica	H	USA	missing	2023	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2023.0	USA	Other/Unknown
GCA_045489855.1	Yersinia enterocolitica	H	USA	missing	2023	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2023.0	USA	Other/Unknown
GCA_045490595.1	Yersinia enterocolitica	H	USA	missing	2024	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490595.1	Yersinia enterocolitica	H	USA	missing	2024	sat2	streptothricin N-acetyltransferase Sat2	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490595.1	Yersinia enterocolitica	H	USA	missing	2024	catB2	type B-2 chloramphenicol O-acetyltransferase CatB2	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490595.1	Yersinia enterocolitica	H	USA	missing	2024	dfrA1	trimethoprim-resistant dihydrofolate reductase DfrA1	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490595.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490595.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490595.1	Yersinia enterocolitica	H	USA	missing	2024	dfrA1	trimethoprim-resistant dihydrofolate reductase DfrA1	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490595.1	Yersinia enterocolitica	H	USA	missing	2024	catB2	type B-2 chloramphenicol O-acetyltransferase CatB2	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490595.1	Yersinia enterocolitica	H	USA	missing	2024	sat2	streptothricin N-acetyltransferase Sat2	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490595.1	Yersinia enterocolitica	H	USA	missing	2024	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490595.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490595.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490625.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490625.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.98	2024.0	USA	Other/Unknown
GCA_045490625.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490625.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.98	2024.0	USA	Other/Unknown
GCA_045490755.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.98	2024.0	USA	Other/Unknown
GCA_045490755.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2024.0	USA	Other/Unknown
GCA_045490755.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.98	2024.0	USA	Other/Unknown
GCA_045490755.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2024.0	USA	Other/Unknown
GCA_045490775.1	Yersinia enterocolitica	H	USA	missing	2023	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2023.0	USA	Other/Unknown
GCA_045490775.1	Yersinia enterocolitica	H	USA	missing	2023	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.64	2023.0	USA	Other/Unknown
GCA_045490775.1	Yersinia enterocolitica	H	USA	missing	2023	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.64	2023.0	USA	Other/Unknown
GCA_045490775.1	Yersinia enterocolitica	H	USA	missing	2023	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2023.0	USA	Other/Unknown
GCA_045490795.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490795.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490795.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490795.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490815.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2024.0	USA	Other/Unknown
GCA_045490815.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2024.0	USA	Other/Unknown
GCA_045490815.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2024.0	USA	Other/Unknown
GCA_045490815.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2024.0	USA	Other/Unknown
GCA_045490835.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490835.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490835.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490835.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490855.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490855.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490855.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490855.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490875.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490875.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.98	2024.0	USA	Other/Unknown
GCA_045490875.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.98	2024.0	USA	Other/Unknown
GCA_045490875.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490895.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490895.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490895.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490895.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490915.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490915.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2024.0	USA	Other/Unknown
GCA_045490915.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2024.0	USA	Other/Unknown
GCA_045490915.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490935.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490935.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490935.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490935.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490955.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490955.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2024.0	USA	Other/Unknown
GCA_045490955.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2024.0	USA	Other/Unknown
GCA_045490955.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490975.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045490975.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490975.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045490975.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045491455.1	Yersinia enterocolitica	H	USA	missing	2024	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045491455.1	Yersinia enterocolitica	H	USA	missing	2024	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045491455.1	Yersinia enterocolitica	H	USA	missing	2024	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045491455.1	Yersinia enterocolitica	H	USA	missing	2024	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045491455.1	Yersinia enterocolitica	H	USA	missing	2024	floR	chloramphenicol/florfenicol efflux MFS transporter FloR	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	BLASTX	100.0	99.75	2024.0	USA	Other/Unknown
GCA_045491455.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045491455.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045491455.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045491455.1	Yersinia enterocolitica	H	USA	missing	2024	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045491455.1	Yersinia enterocolitica	H	USA	missing	2024	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045491455.1	Yersinia enterocolitica	H	USA	missing	2024	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045491455.1	Yersinia enterocolitica	H	USA	missing	2024	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045491455.1	Yersinia enterocolitica	H	USA	missing	2024	floR	chloramphenicol/florfenicol efflux MFS transporter FloR	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	BLASTX	100.0	99.75	2024.0	USA	Other/Unknown
GCA_045491455.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045491795.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045491795.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045491795.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045491795.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045491835.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.66	2024.0	USA	Other/Unknown
GCA_045491835.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045491835.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045491835.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.66	2024.0	USA	Other/Unknown
GCA_045491855.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2024.0	USA	Other/Unknown
GCA_045491855.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045491855.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2024.0	USA	Other/Unknown
GCA_045491855.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2024.0	USA	Other/Unknown
GCA_045508965.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2024.0	USA	Other/Unknown
GCA_045508965.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.98	2024.0	USA	Other/Unknown
GCA_045508965.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2024.0	USA	Other/Unknown
GCA_045508965.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.98	2024.0	USA	Other/Unknown
GCA_045525725.1	Yersinia enterocolitica	H	USA	missing	2023	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2023.0	USA	Other/Unknown
GCA_045525725.1	Yersinia enterocolitica	H	USA	missing	2023	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2023.0	USA	Other/Unknown
GCA_045525725.1	Yersinia enterocolitica	H	USA	missing	2023	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2023.0	USA	Other/Unknown
GCA_045525725.1	Yersinia enterocolitica	H	USA	missing	2023	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2023.0	USA	Other/Unknown
GCA_045559955.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2024.0	USA	Other/Unknown
GCA_045559955.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045559955.1	Yersinia enterocolitica	H	USA	missing	2024	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2024.0	USA	Other/Unknown
GCA_045559955.1	Yersinia enterocolitica	H	USA	missing	2024	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2024.0	USA	Other/Unknown
